Driver,LapNumber,LapTime,Compound,TyreLife,Stint,PitInTime,PitOutTime,LapTimeSeconds
ALO,12.0,0 days 00:01:38.543000,SOFT,15.0,1.0,,,98.543
ALO,13.0,0 days 00:01:38.587000,SOFT,16.0,1.0,,,98.587
ALO,14.0,0 days 00:01:38.612000,SOFT,17.0,1.0,,,98.612
ALO,17.0,0 days 00:01:36.970000,HARD,2.0,2.0,,,96.97
ALO,18.0,0 days 00:01:37.361000,HARD,3.0,2.0,,,97.361
ALO,19.0,0 days 00:01:37.072000,HARD,4.0,2.0,,,97.072
ALO,20.0,0 days 00:01:37.357000,HARD,5.0,2.0,,,97.357
ALO,21.0,0 days 00:01:37.342000,HARD,6.0,2.0,,,97.342
ALO,22.0,0 days 00:01:37.122000,HARD,7.0,2.0,,,97.122
ALO,23.0,0 days 00:01:37.265000,HARD,8.0,2.0,,,97.265
ALO,24.0,0 days 00:01:37.046000,HARD,9.0,2.0,,,97.046
ALO,25.0,0 days 00:01:37.179000,HARD,10.0,2.0,,,97.179
ALO,26.0,0 days 00:01:37.638000,HARD,11.0,2.0,,,97.638
ALO,27.0,0 days 00:01:36.945000,HARD,12.0,2.0,,,96.945
ALO,28.0,0 days 00:01:37.256000,HARD,13.0,2.0,,,97.256
ALO,29.0,0 days 00:01:37.104000,HARD,14.0,2.0,,,97.104
ALO,30.0,0 days 00:01:36.982000,HARD,15.0,2.0,,,96.982
ALO,31.0,0 days 00:01:36.957000,HARD,16.0,2.0,,,96.957
ALO,32.0,0 days 00:01:37.056000,HARD,17.0,2.0,,,97.056
ALO,33.0,0 days 00:01:37.202000,HARD,18.0,2.0,,,97.202
ALO,34.0,0 days 00:01:37.601000,HARD,19.0,2.0,,,97.601
ALO,35.0,0 days 00:01:37.273000,HARD,20.0,2.0,,,97.273
ALO,36.0,0 days 00:01:38.343000,HARD,21.0,2.0,,,98.343
ALO,37.0,0 days 00:01:36.799000,HARD,22.0,2.0,,,96.799
ALO,38.0,0 days 00:01:37.297000,HARD,23.0,2.0,,,97.297
ALO,39.0,0 days 00:01:37.946000,HARD,24.0,2.0,,,97.946
ALO,40.0,0 days 00:01:38.061000,HARD,25.0,2.0,,,98.061
ALO,43.0,0 days 00:01:35.107000,HARD,2.0,3.0,,,95.107
ALO,44.0,0 days 00:01:34.981000,HARD,3.0,3.0,,,94.981
ALO,45.0,0 days 00:01:34.872000,HARD,4.0,3.0,,,94.872
ALO,46.0,0 days 00:01:35.126000,HARD,5.0,3.0,,,95.126
ALO,47.0,0 days 00:01:35.225000,HARD,6.0,3.0,,,95.225
ALO,48.0,0 days 00:01:34.199000,HARD,7.0,3.0,,,94.199
ALO,49.0,0 days 00:01:34.571000,HARD,8.0,3.0,,,94.571
ALO,50.0,0 days 00:01:34.677000,HARD,9.0,3.0,,,94.677
ALO,51.0,0 days 00:01:34.916000,HARD,10.0,3.0,,,94.916
ALO,52.0,0 days 00:01:34.862000,HARD,11.0,3.0,,,94.862
ALO,53.0,0 days 00:01:35.249000,HARD,12.0,3.0,,,95.249
ALO,54.0,0 days 00:01:35.745000,HARD,13.0,3.0,,,95.745
ALO,55.0,0 days 00:01:35.066000,HARD,14.0,3.0,,,95.066
ALO,56.0,0 days 00:01:35.014000,HARD,15.0,3.0,,,95.014
ALO,57.0,0 days 00:01:35.276000,HARD,16.0,3.0,,,95.276
STR,1.0,0 days 00:01:50.214000,SOFT,1.0,1.0,,,110.214
STR,2.0,0 days 00:01:37.987000,SOFT,2.0,1.0,,,97.987
STR,3.0,0 days 00:01:38.279000,SOFT,3.0,1.0,,,98.279
STR,4.0,0 days 00:01:38.364000,SOFT,4.0,1.0,,,98.364
STR,5.0,0 days 00:01:38.725000,SOFT,5.0,1.0,,,98.725
STR,6.0,0 days 00:01:38.925000,SOFT,6.0,1.0,,,98.925
STR,7.0,0 days 00:01:38.769000,SOFT,7.0,1.0,,,98.769
STR,8.0,0 days 00:01:38.857000,SOFT,8.0,1.0,,,98.857
STR,11.0,0 days 00:01:36.494000,HARD,2.0,2.0,,,96.494
STR,12.0,0 days 00:01:37.175000,HARD,3.0,2.0,,,97.175
STR,13.0,0 days 00:01:37.289000,HARD,4.0,2.0,,,97.289
STR,14.0,0 days 00:01:37.624000,HARD,5.0,2.0,,,97.624
STR,15.0,0 days 00:01:37.533000,HARD,6.0,2.0,,,97.533
STR,16.0,0 days 00:01:38.027000,HARD,7.0,2.0,,,98.027
STR,17.0,0 days 00:01:38.777000,HARD,8.0,2.0,,,98.777
STR,18.0,0 days 00:01:37.417000,HARD,9.0,2.0,,,97.417
STR,19.0,0 days 00:01:37.554000,HARD,10.0,2.0,,,97.554
STR,20.0,0 days 00:01:37.859000,HARD,11.0,2.0,,,97.859
STR,21.0,0 days 00:01:38.022000,HARD,12.0,2.0,,,98.022
STR,22.0,0 days 00:01:38.175000,HARD,13.0,2.0,,,98.175
STR,23.0,0 days 00:01:37.826000,HARD,14.0,2.0,,,97.826
STR,24.0,0 days 00:01:38.138000,HARD,15.0,2.0,,,98.138
STR,25.0,0 days 00:01:37.994000,HARD,16.0,2.0,,,97.994
STR,26.0,0 days 00:01:38.133000,HARD,17.0,2.0,,,98.133
STR,29.0,0 days 00:01:35.854000,HARD,2.0,3.0,,,95.854
STR,30.0,0 days 00:01:35.632000,HARD,3.0,3.0,,,95.632
STR,31.0,0 days 00:01:36.202000,HARD,4.0,3.0,,,96.202
STR,32.0,0 days 00:01:35.821000,HARD,5.0,3.0,,,95.821
STR,33.0,0 days 00:01:36.349000,HARD,6.0,3.0,,,96.349
STR,34.0,0 days 00:01:36.332000,HARD,7.0,3.0,,,96.332
STR,35.0,0 days 00:01:36.242000,HARD,8.0,3.0,,,96.242
STR,36.0,0 days 00:01:36.086000,HARD,9.0,3.0,,,96.086
STR,37.0,0 days 00:01:35.987000,HARD,10.0,3.0,,,95.987
STR,38.0,0 days 00:01:36.364000,HARD,11.0,3.0,,,96.364
STR,39.0,0 days 00:01:36.353000,HARD,12.0,3.0,,,96.353
STR,40.0,0 days 00:01:36.485000,HARD,13.0,3.0,,,96.485
STR,41.0,0 days 00:01:36.322000,HARD,14.0,3.0,,,96.322
STR,42.0,0 days 00:01:36.343000,HARD,15.0,3.0,,,96.343
STR,43.0,0 days 00:01:36.304000,HARD,16.0,3.0,,,96.304
STR,44.0,0 days 00:01:36.564000,HARD,17.0,3.0,,,96.564
STR,45.0,0 days 00:01:36.243000,HARD,18.0,3.0,,,96.243
STR,46.0,0 days 00:01:36.379000,HARD,19.0,3.0,,,96.379
STR,47.0,0 days 00:01:36.298000,HARD,20.0,3.0,,,96.298
STR,48.0,0 days 00:01:37.325000,HARD,21.0,3.0,,,97.325
STR,49.0,0 days 00:01:36.871000,HARD,22.0,3.0,,,96.871
STR,50.0,0 days 00:01:36.541000,HARD,23.0,3.0,,,96.541
STR,51.0,0 days 00:01:36.763000,HARD,24.0,3.0,,,96.763
STR,52.0,0 days 00:01:36.934000,HARD,25.0,3.0,,,96.934
STR,53.0,0 days 00:01:36.640000,HARD,26.0,3.0,,,96.64
STR,54.0,0 days 00:01:36.693000,HARD,27.0,3.0,,,96.693
STR,55.0,0 days 00:01:36.680000,HARD,28.0,3.0,,,96.68
STR,56.0,0 days 00:01:36.582000,HARD,29.0,3.0,,,96.582
STR,57.0,0 days 00:01:37.335000,HARD,30.0,3.0,,,97.335
ZHO,1.0,0 days 00:01:44.801000,SOFT,1.0,1.0,,,104.801
ZHO,2.0,0 days 00:01:38.920000,SOFT,2.0,1.0,,,98.92
ZHO,3.0,0 days 00:01:38.582000,SOFT,3.0,1.0,,,98.582
ZHO,4.0,0 days 00:01:38.428000,SOFT,4.0,1.0,,,98.428
ZHO,5.0,0 days 00:01:38.798000,SOFT,5.0,1.0,,,98.798
ZHO,6.0,0 days 00:01:38.488000,SOFT,6.0,1.0,,,98.488
ZHO,7.0,0 days 00:01:39.517000,SOFT,7.0,1.0,,,99.517
ZHO,8.0,0 days 00:01:39.646000,SOFT,8.0,1.0,,,99.646
ZHO,11.0,0 days 00:01:36.365000,HARD,2.0,2.0,,,96.365
ZHO,12.0,0 days 00:01:36.995000,HARD,3.0,2.0,,,96.995
ZHO,13.0,0 days 00:01:37.436000,HARD,4.0,2.0,,,97.436
ZHO,14.0,0 days 00:01:37.482000,HARD,5.0,2.0,,,97.482
ZHO,15.0,0 days 00:01:37.500000,HARD,6.0,2.0,,,97.5
ZHO,16.0,0 days 00:01:37.659000,HARD,7.0,2.0,,,97.659
ZHO,17.0,0 days 00:01:38.475000,HARD,8.0,2.0,,,98.475
ZHO,18.0,0 days 00:01:37.552000,HARD,9.0,2.0,,,97.552
ZHO,19.0,0 days 00:01:37.652000,HARD,10.0,2.0,,,97.652
ZHO,20.0,0 days 00:01:37.749000,HARD,11.0,2.0,,,97.749
ZHO,21.0,0 days 00:01:37.947000,HARD,12.0,2.0,,,97.947
ZHO,22.0,0 days 00:01:37.852000,HARD,13.0,2.0,,,97.852
ZHO,23.0,0 days 00:01:37.788000,HARD,14.0,2.0,,,97.788
ZHO,24.0,0 days 00:01:37.894000,HARD,15.0,2.0,,,97.894
ZHO,25.0,0 days 00:01:37.883000,HARD,16.0,2.0,,,97.883
ZHO,26.0,0 days 00:01:37.995000,HARD,17.0,2.0,,,97.995
ZHO,27.0,0 days 00:01:38.053000,HARD,18.0,2.0,,,98.053
ZHO,30.0,0 days 00:01:35.458000,HARD,2.0,3.0,,,95.458
ZHO,31.0,0 days 00:01:36.297000,HARD,3.0,3.0,,,96.297
ZHO,32.0,0 days 00:01:36.048000,HARD,4.0,3.0,,,96.048
ZHO,33.0,0 days 00:01:37.971000,HARD,5.0,3.0,,,97.971
ZHO,34.0,0 days 00:01:36.518000,HARD,6.0,3.0,,,96.518
ZHO,35.0,0 days 00:01:36.546000,HARD,7.0,3.0,,,96.546
ZHO,36.0,0 days 00:01:36.931000,HARD,8.0,3.0,,,96.931
ZHO,37.0,0 days 00:01:36.805000,HARD,9.0,3.0,,,96.805
ZHO,38.0,0 days 00:01:36.857000,HARD,10.0,3.0,,,96.857
ZHO,39.0,0 days 00:01:36.637000,HARD,11.0,3.0,,,96.637
ZHO,40.0,0 days 00:01:36.683000,HARD,12.0,3.0,,,96.683
ZHO,41.0,0 days 00:01:36.695000,HARD,13.0,3.0,,,96.695
ZHO,42.0,0 days 00:01:36.652000,HARD,14.0,3.0,,,96.652
ZHO,43.0,0 days 00:01:36.771000,HARD,15.0,3.0,,,96.771
ZHO,44.0,0 days 00:01:37.417000,HARD,16.0,3.0,,,97.417
ZHO,45.0,0 days 00:01:36.680000,HARD,17.0,3.0,,,96.68
ZHO,46.0,0 days 00:01:36.741000,HARD,18.0,3.0,,,96.741
ZHO,47.0,0 days 00:01:36.561000,HARD,19.0,3.0,,,96.561
ZHO,48.0,0 days 00:01:36.654000,HARD,20.0,3.0,,,96.654
ZHO,49.0,0 days 00:01:36.720000,HARD,21.0,3.0,,,96.72
ZHO,50.0,0 days 00:01:36.792000,HARD,22.0,3.0,,,96.792
ZHO,51.0,0 days 00:01:37.042000,HARD,23.0,3.0,,,97.042
ZHO,52.0,0 days 00:01:37.394000,HARD,24.0,3.0,,,97.394
ZHO,53.0,0 days 00:01:37.141000,HARD,25.0,3.0,,,97.141
ZHO,54.0,0 days 00:01:38.389000,HARD,26.0,3.0,,,98.389
ZHO,55.0,0 days 00:01:37.383000,HARD,27.0,3.0,,,97.383
ZHO,56.0,0 days 00:01:37.333000,HARD,28.0,3.0,,,97.333
MAG,1.0,0 days 00:01:44.349000,SOFT,1.0,1.0,,,104.349
MAG,2.0,0 days 00:01:38.911000,SOFT,2.0,1.0,,,98.911
MAG,3.0,0 days 00:01:38.399000,SOFT,3.0,1.0,,,98.399
MAG,4.0,0 days 00:01:38.497000,SOFT,4.0,1.0,,,98.497
MAG,5.0,0 days 00:01:38.576000,SOFT,5.0,1.0,,,98.576
MAG,6.0,0 days 00:01:38.529000,SOFT,6.0,1.0,,,98.529
MAG,7.0,0 days 00:01:40.058000,SOFT,7.0,1.0,,,100.058
MAG,8.0,0 days 00:01:39.172000,SOFT,8.0,1.0,,,99.172
MAG,9.0,0 days 00:01:38.861000,SOFT,9.0,1.0,,,98.861
MAG,10.0,0 days 00:01:38.747000,SOFT,10.0,1.0,,,98.747
MAG,13.0,0 days 00:01:36.890000,HARD,2.0,2.0,,,96.89
MAG,14.0,0 days 00:01:37.590000,HARD,3.0,2.0,,,97.59
MAG,15.0,0 days 00:01:38.332000,HARD,4.0,2.0,,,98.332
MAG,16.0,0 days 00:01:37.749000,HARD,5.0,2.0,,,97.749
MAG,17.0,0 days 00:01:38.282000,HARD,6.0,2.0,,,98.282
MAG,18.0,0 days 00:01:37.583000,HARD,7.0,2.0,,,97.583
MAG,19.0,0 days 00:01:37.792000,HARD,8.0,2.0,,,97.792
MAG,20.0,0 days 00:01:38.062000,HARD,9.0,2.0,,,98.062
MAG,21.0,0 days 00:01:38.010000,HARD,10.0,2.0,,,98.01
MAG,22.0,0 days 00:01:38.147000,HARD,11.0,2.0,,,98.147
MAG,23.0,0 days 00:01:38.293000,HARD,12.0,2.0,,,98.293
MAG,24.0,0 days 00:01:38.156000,HARD,13.0,2.0,,,98.156
MAG,25.0,0 days 00:01:38.290000,HARD,14.0,2.0,,,98.29
MAG,26.0,0 days 00:01:38.093000,HARD,15.0,2.0,,,98.093
MAG,27.0,0 days 00:01:38.226000,HARD,16.0,2.0,,,98.226
MAG,28.0,0 days 00:01:37.936000,HARD,17.0,2.0,,,97.936
MAG,29.0,0 days 00:01:37.965000,HARD,18.0,2.0,,,97.965
MAG,30.0,0 days 00:01:38.040000,HARD,19.0,2.0,,,98.04
MAG,31.0,0 days 00:01:38,HARD,20.0,2.0,,,98.0
MAG,34.0,0 days 00:01:35.570000,HARD,2.0,3.0,,,95.57
MAG,35.0,0 days 00:01:35.698000,HARD,3.0,3.0,,,95.698
MAG,36.0,0 days 00:01:35.851000,HARD,4.0,3.0,,,95.851
MAG,37.0,0 days 00:01:35.741000,HARD,5.0,3.0,,,95.741
MAG,38.0,0 days 00:01:36.042000,HARD,6.0,3.0,,,96.042
MAG,39.0,0 days 00:01:35.876000,HARD,7.0,3.0,,,95.876
MAG,40.0,0 days 00:01:36.071000,HARD,8.0,3.0,,,96.071
MAG,41.0,0 days 00:01:36.340000,HARD,9.0,3.0,,,96.34
MAG,42.0,0 days 00:01:36.310000,HARD,10.0,3.0,,,96.31
MAG,43.0,0 days 00:01:36.232000,HARD,11.0,3.0,,,96.232
MAG,44.0,0 days 00:01:36.249000,HARD,12.0,3.0,,,96.249
MAG,45.0,0 days 00:01:36.349000,HARD,13.0,3.0,,,96.349
MAG,46.0,0 days 00:01:36.446000,HARD,14.0,3.0,,,96.446
MAG,47.0,0 days 00:01:36.454000,HARD,15.0,3.0,,,96.454
MAG,48.0,0 days 00:01:36.679000,HARD,16.0,3.0,,,96.679
MAG,49.0,0 days 00:01:36.842000,HARD,17.0,3.0,,,96.842
MAG,50.0,0 days 00:01:37.035000,HARD,18.0,3.0,,,97.035
MAG,51.0,0 days 00:01:36.929000,HARD,19.0,3.0,,,96.929
MAG,52.0,0 days 00:01:36.930000,HARD,20.0,3.0,,,96.93
MAG,53.0,0 days 00:01:37.958000,HARD,21.0,3.0,,,97.958
MAG,54.0,0 days 00:01:36.890000,HARD,22.0,3.0,,,96.89
MAG,55.0,0 days 00:01:37.457000,HARD,23.0,3.0,,,97.457
MAG,56.0,0 days 00:01:37.584000,HARD,24.0,3.0,,,97.584
RIC,1.0,0 days 00:01:45.668000,SOFT,4.0,1.0,,,105.668
RIC,2.0,0 days 00:01:39.509000,SOFT,5.0,1.0,,,99.509
RIC,3.0,0 days 00:01:38.760000,SOFT,6.0,1.0,,,98.76
RIC,4.0,0 days 00:01:38.610000,SOFT,7.0,1.0,,,98.61
RIC,5.0,0 days 00:01:38.704000,SOFT,8.0,1.0,,,98.704
RIC,6.0,0 days 00:01:38.689000,SOFT,9.0,1.0,,,98.689
RIC,7.0,0 days 00:01:39.193000,SOFT,10.0,1.0,,,99.193
RIC,8.0,0 days 00:01:39.529000,SOFT,11.0,1.0,,,99.529
RIC,9.0,0 days 00:01:39.338000,SOFT,12.0,1.0,,,99.338
RIC,10.0,0 days 00:01:38.782000,SOFT,13.0,1.0,,,98.782
RIC,11.0,0 days 00:01:39.033000,SOFT,14.0,1.0,,,99.033
RIC,12.0,0 days 00:01:38.893000,SOFT,15.0,1.0,,,98.893
RIC,15.0,0 days 00:01:37.070000,HARD,2.0,2.0,,,97.07
RIC,16.0,0 days 00:01:37.176000,HARD,3.0,2.0,,,97.176
RIC,17.0,0 days 00:01:37.290000,HARD,4.0,2.0,,,97.29
RIC,18.0,0 days 00:01:37.700000,HARD,5.0,2.0,,,97.7
RIC,19.0,0 days 00:01:38.350000,HARD,6.0,2.0,,,98.35
RIC,20.0,0 days 00:01:37.865000,HARD,7.0,2.0,,,97.865
RIC,21.0,0 days 00:01:37.392000,HARD,8.0,2.0,,,97.392
RIC,22.0,0 days 00:01:37.750000,HARD,9.0,2.0,,,97.75
RIC,23.0,0 days 00:01:37.772000,HARD,10.0,2.0,,,97.772
RIC,24.0,0 days 00:01:37.766000,HARD,11.0,2.0,,,97.766
RIC,25.0,0 days 00:01:37.973000,HARD,12.0,2.0,,,97.973
RIC,26.0,0 days 00:01:38.029000,HARD,13.0,2.0,,,98.029
RIC,27.0,0 days 00:01:38.152000,HARD,14.0,2.0,,,98.152
RIC,28.0,0 days 00:01:38.045000,HARD,15.0,2.0,,,98.045
RIC,29.0,0 days 00:01:37.960000,HARD,16.0,2.0,,,97.96
RIC,30.0,0 days 00:01:37.978000,HARD,17.0,2.0,,,97.978
RIC,31.0,0 days 00:01:38.154000,HARD,18.0,2.0,,,98.154
RIC,32.0,0 days 00:01:38.025000,HARD,19.0,2.0,,,98.025
RIC,33.0,0 days 00:01:38.150000,HARD,20.0,2.0,,,98.15
RIC,34.0,0 days 00:01:38.246000,HARD,21.0,2.0,,,98.246
RIC,37.0,0 days 00:01:35.163000,SOFT,2.0,3.0,,,95.163
RIC,38.0,0 days 00:01:35.460000,SOFT,3.0,3.0,,,95.46
RIC,39.0,0 days 00:01:35.475000,SOFT,4.0,3.0,,,95.475
RIC,40.0,0 days 00:01:35.578000,SOFT,5.0,3.0,,,95.578
RIC,41.0,0 days 00:01:35.644000,SOFT,6.0,3.0,,,95.644
RIC,42.0,0 days 00:01:35.338000,SOFT,7.0,3.0,,,95.338
RIC,43.0,0 days 00:01:35.560000,SOFT,8.0,3.0,,,95.56
RIC,44.0,0 days 00:01:35.490000,SOFT,9.0,3.0,,,95.49
RIC,45.0,0 days 00:01:35.570000,SOFT,10.0,3.0,,,95.57
RIC,46.0,0 days 00:01:35.507000,SOFT,11.0,3.0,,,95.507
RIC,47.0,0 days 00:01:35.831000,SOFT,12.0,3.0,,,95.831
RIC,48.0,0 days 00:01:36.236000,SOFT,13.0,3.0,,,96.236
RIC,49.0,0 days 00:01:36.442000,SOFT,14.0,3.0,,,96.442
RIC,50.0,0 days 00:01:36.609000,SOFT,15.0,3.0,,,96.609
RIC,51.0,0 days 00:01:37.103000,SOFT,16.0,3.0,,,97.103
RIC,52.0,0 days 00:01:37.529000,SOFT,17.0,3.0,,,97.529
RIC,53.0,0 days 00:01:36.745000,SOFT,18.0,3.0,,,96.745
RIC,54.0,0 days 00:01:36.661000,SOFT,19.0,3.0,,,96.661
RIC,55.0,0 days 00:01:37.375000,SOFT,20.0,3.0,,,97.375
RIC,56.0,0 days 00:01:37.662000,SOFT,21.0,3.0,,,97.662
TSU,1.0,0 days 00:01:43.485000,SOFT,1.0,1.0,,,103.485
TSU,2.0,0 days 00:01:38.689000,SOFT,2.0,1.0,,,98.689
TSU,3.0,0 days 00:01:38.431000,SOFT,3.0,1.0,,,98.431
TSU,4.0,0 days 00:01:38.310000,SOFT,4.0,1.0,,,98.31
TSU,5.0,0 days 00:01:38.321000,SOFT,5.0,1.0,,,98.321
TSU,6.0,0 days 00:01:38.361000,SOFT,6.0,1.0,,,98.361
TSU,7.0,0 days 00:01:38.364000,SOFT,7.0,1.0,,,98.364
TSU,8.0,0 days 00:01:38.513000,SOFT,8.0,1.0,,,98.513
TSU,9.0,0 days 00:01:38.554000,SOFT,9.0,1.0,,,98.554
TSU,10.0,0 days 00:01:38.912000,SOFT,10.0,1.0,,,98.912
TSU,11.0,0 days 00:01:38.799000,SOFT,11.0,1.0,,,98.799
TSU,12.0,0 days 00:01:38.769000,SOFT,12.0,1.0,,,98.769
TSU,13.0,0 days 00:01:38.860000,SOFT,13.0,1.0,,,98.86
TSU,16.0,0 days 00:01:37.516000,HARD,2.0,2.0,,,97.516
TSU,17.0,0 days 00:01:37.482000,HARD,3.0,2.0,,,97.482
TSU,18.0,0 days 00:01:37.359000,HARD,4.0,2.0,,,97.359
TSU,19.0,0 days 00:01:37.396000,HARD,5.0,2.0,,,97.396
TSU,20.0,0 days 00:01:37.766000,HARD,6.0,2.0,,,97.766
TSU,21.0,0 days 00:01:37.777000,HARD,7.0,2.0,,,97.777
TSU,22.0,0 days 00:01:37.837000,HARD,8.0,2.0,,,97.837
TSU,23.0,0 days 00:01:37.671000,HARD,9.0,2.0,,,97.671
TSU,24.0,0 days 00:01:37.634000,HARD,10.0,2.0,,,97.634
TSU,25.0,0 days 00:01:37.851000,HARD,11.0,2.0,,,97.851
TSU,26.0,0 days 00:01:38.058000,HARD,12.0,2.0,,,98.058
TSU,27.0,0 days 00:01:38.083000,HARD,13.0,2.0,,,98.083
TSU,28.0,0 days 00:01:38.164000,HARD,14.0,2.0,,,98.164
TSU,29.0,0 days 00:01:37.777000,HARD,15.0,2.0,,,97.777
TSU,30.0,0 days 00:01:37.477000,HARD,16.0,2.0,,,97.477
TSU,31.0,0 days 00:01:37.468000,HARD,17.0,2.0,,,97.468
TSU,32.0,0 days 00:01:37.847000,HARD,18.0,2.0,,,97.847
TSU,33.0,0 days 00:01:37.498000,HARD,19.0,2.0,,,97.498
TSU,36.0,0 days 00:01:37.706000,HARD,2.0,3.0,,,97.706
TSU,37.0,0 days 00:01:35.833000,HARD,3.0,3.0,,,95.833
TSU,38.0,0 days 00:01:37.046000,HARD,4.0,3.0,,,97.046
TSU,39.0,0 days 00:01:36.125000,HARD,5.0,3.0,,,96.125
TSU,40.0,0 days 00:01:36.263000,HARD,6.0,3.0,,,96.263
TSU,41.0,0 days 00:01:36.179000,HARD,7.0,3.0,,,96.179
TSU,42.0,0 days 00:01:35.981000,HARD,8.0,3.0,,,95.981
TSU,43.0,0 days 00:01:35.956000,HARD,9.0,3.0,,,95.956
TSU,44.0,0 days 00:01:36.144000,HARD,10.0,3.0,,,96.144
TSU,45.0,0 days 00:01:35.964000,HARD,11.0,3.0,,,95.964
TSU,46.0,0 days 00:01:36.187000,HARD,12.0,3.0,,,96.187
TSU,47.0,0 days 00:01:36.396000,HARD,13.0,3.0,,,96.396
TSU,48.0,0 days 00:01:36.554000,HARD,14.0,3.0,,,96.554
TSU,49.0,0 days 00:01:36.695000,HARD,15.0,3.0,,,96.695
TSU,50.0,0 days 00:01:36.827000,HARD,16.0,3.0,,,96.827
TSU,51.0,0 days 00:01:37.067000,HARD,17.0,3.0,,,97.067
TSU,52.0,0 days 00:01:39.042000,HARD,18.0,3.0,,,99.042
TSU,53.0,0 days 00:01:36.838000,HARD,19.0,3.0,,,96.838
TSU,54.0,0 days 00:01:36.672000,HARD,20.0,3.0,,,96.672
TSU,55.0,0 days 00:01:37.269000,HARD,21.0,3.0,,,97.269
TSU,56.0,0 days 00:01:37.473000,HARD,22.0,3.0,,,97.473
ALB,1.0,0 days 00:01:43.888000,SOFT,1.0,1.0,,,103.888
ALB,2.0,0 days 00:01:38.826000,SOFT,2.0,1.0,,,98.826
ALB,3.0,0 days 00:01:38.507000,SOFT,3.0,1.0,,,98.507
ALB,4.0,0 days 00:01:38.422000,SOFT,4.0,1.0,,,98.422
ALB,5.0,0 days 00:01:38.509000,SOFT,5.0,1.0,,,98.509
ALB,6.0,0 days 00:01:38.575000,SOFT,6.0,1.0,,,98.575
ALB,7.0,0 days 00:01:38.971000,SOFT,7.0,1.0,,,98.971
ALB,8.0,0 days 00:01:38.660000,SOFT,8.0,1.0,,,98.66
ALB,9.0,0 days 00:01:38.652000,SOFT,9.0,1.0,,,98.652
ALB,10.0,0 days 00:01:38.952000,SOFT,10.0,1.0,,,98.952
ALB,11.0,0 days 00:01:38.835000,SOFT,11.0,1.0,,,98.835
ALB,12.0,0 days 00:01:38.934000,SOFT,12.0,1.0,,,98.934
ALB,13.0,0 days 00:01:38.823000,SOFT,13.0,1.0,,,98.823
ALB,14.0,0 days 00:01:38.977000,SOFT,14.0,1.0,,,98.977
ALB,17.0,0 days 00:01:37.392000,HARD,2.0,2.0,,,97.392
ALB,18.0,0 days 00:01:37.590000,HARD,3.0,2.0,,,97.59
ALB,19.0,0 days 00:01:37.763000,HARD,4.0,2.0,,,97.763
ALB,20.0,0 days 00:01:37.701000,HARD,5.0,2.0,,,97.701
ALB,21.0,0 days 00:01:37.918000,HARD,6.0,2.0,,,97.918
ALB,22.0,0 days 00:01:38.031000,HARD,7.0,2.0,,,98.031
ALB,23.0,0 days 00:01:37.869000,HARD,8.0,2.0,,,97.869
ALB,24.0,0 days 00:01:38.204000,HARD,9.0,2.0,,,98.204
ALB,25.0,0 days 00:01:38.226000,HARD,10.0,2.0,,,98.226
ALB,26.0,0 days 00:01:38.100000,HARD,11.0,2.0,,,98.1
ALB,27.0,0 days 00:01:38.296000,HARD,12.0,2.0,,,98.296
ALB,28.0,0 days 00:01:38.048000,HARD,13.0,2.0,,,98.048
ALB,29.0,0 days 00:01:37.879000,HARD,14.0,2.0,,,97.879
ALB,30.0,0 days 00:01:37.968000,HARD,15.0,2.0,,,97.968
ALB,31.0,0 days 00:01:38.135000,HARD,16.0,2.0,,,98.135
ALB,32.0,0 days 00:01:38.183000,HARD,17.0,2.0,,,98.183
ALB,33.0,0 days 00:01:38.346000,HARD,18.0,2.0,,,98.346
ALB,34.0,0 days 00:01:37.750000,HARD,19.0,2.0,,,97.75
ALB,35.0,0 days 00:01:37.767000,HARD,20.0,2.0,,,97.767
ALB,38.0,0 days 00:01:36.129000,HARD,2.0,3.0,,,96.129
ALB,39.0,0 days 00:01:35.856000,HARD,3.0,3.0,,,95.856
ALB,40.0,0 days 00:01:35.723000,HARD,4.0,3.0,,,95.723
ALB,41.0,0 days 00:01:35.885000,HARD,5.0,3.0,,,95.885
ALB,42.0,0 days 00:01:35.799000,HARD,6.0,3.0,,,95.799
ALB,43.0,0 days 00:01:35.766000,HARD,7.0,3.0,,,95.766
ALB,44.0,0 days 00:01:35.783000,HARD,8.0,3.0,,,95.783
ALB,45.0,0 days 00:01:35.758000,HARD,9.0,3.0,,,95.758
ALB,46.0,0 days 00:01:36.008000,HARD,10.0,3.0,,,96.008
ALB,47.0,0 days 00:01:36.026000,HARD,11.0,3.0,,,96.026
ALB,48.0,0 days 00:01:36.135000,HARD,12.0,3.0,,,96.135
ALB,49.0,0 days 00:01:37.102000,HARD,13.0,3.0,,,97.102
ALB,50.0,0 days 00:01:37.616000,HARD,14.0,3.0,,,97.616
ALB,51.0,0 days 00:01:37.493000,HARD,15.0,3.0,,,97.493
ALB,52.0,0 days 00:01:36.218000,HARD,16.0,3.0,,,96.218
ALB,53.0,0 days 00:01:36.308000,HARD,17.0,3.0,,,96.308
ALB,54.0,0 days 00:01:36.334000,HARD,18.0,3.0,,,96.334
ALB,55.0,0 days 00:01:36.593000,HARD,19.0,3.0,,,96.593
ALB,56.0,0 days 00:01:36.922000,HARD,20.0,3.0,,,96.922
